sim_time,dt_used,n1_gDW,n2_gDW,mu_ipsc,lp_status,ode_nsteps,ode_status,adp_pre_clamp,adp_post_clamp,atp_drift,adp_drift,n_vars_clamped,A_tot_conserved,max_rel_dS,stab_warn,stab_halt,t_dfba_s,t_ode_s,t_update_s,t_step_wall,S_lac,dS_lac,stab_lac,S_nh4,dS_nh4,stab_nh4,S_arg,dS_arg,stab_arg,S_glc,dS_glc,stab_glc,S_gln,dS_gln,stab_gln,val_atp,val_adp,val_accoa,val_arg_c,val_Ptot,val_n_atp_eff,val_n1_gDW,val_n2_gDW,conv_all,conv_n_ok,conv_lac,conv_nh4,conv_arg,conv_glc,conv_gln,conv_atp,conv_adp,conv_accoa,conv_arg_c,conv_Ptot,conv_n_atp_eff,conv_n1_gDW,conv_n2_gDW
1.6000000000000003,0.1,0.3903178899350192,45,0.07351535852567083,optimal,23,success,0.00020461307195558253,0.00020461307195596135,0.0,3.7882023906643525e-16,0,True,0.044689692762111044,False,False,0.9564247000380419,0.008350100019015372,1.5700003132224083e-05,0.9648048999952152,1.8344624843625565,0.07847456079807405,0.044689692762111044,0.48083900376654837,0.010261834638048748,0.021806911408501776,0.4892147726113712,-0.0006091579864014693,0.0012436264305381393,10.636878336704825,-0.05491281980992716,0.005135979463690472,3.129324283210715,-0.012795711195387086,0.004072317803956315,10.159795386928044,0.00020461307195596135,1.5678918008863991,0.2343695798116714,39808.551341388375,9.952115015900965,0.3903178899350192,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
1.7000000000000004,0.1,0.3928016948827625,45,0.0734338184002812,optimal,23,success,0.0002051352099942085,0.0002051352099989856,0.0,4.777103192188381e-15,0,True,0.04244506013368866,False,False,0.9891490999725647,0.007948199985548854,2.269999822601676e-05,0.997133600001689,1.9123263548243212,0.0778638704617646,0.04244506013368866,0.4910714260776472,0.010232422311098851,0.02128035003596918,0.48861500576818456,-0.0005997668431866072,0.0012259786023735995,10.582366280447317,-0.054512056257507865,0.00512481712509603,3.1165164442932527,-0.012807838917461956,0.004092844895039449,10.159794864790001,0.0002051352099989856,1.6527537118613684,0.2556260472700617,39796.61628490264,9.949129829196588,0.3928016948827625,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
1.8000000000000005,0.1,0.3952981074366671,45,0.07335291282150297,optimal,23,success,0.0002056998738517752,0.00020569987385421484,0.0,2.43964462347257e-15,0,True,0.04040133096344867,False,False,0.9510735999792814,0.007837200013455003,1.580000389367342e-05,0.9589403999852948,1.989586884795704,0.07726052997138277,0.04040133096344867,0.5012768985608846,0.010205472483237474,0.020782053162310864,0.48802468969346435,-0.000590316074720229,0.00120814151786467,10.528250180708408,-0.054116099738910045,0.005113799532614794,3.103695896261431,-0.012820548031821961,0.004113743104195087,10.159794300126146,0.00020569987385421484,1.7367149811118845,0.27748234412904804,39784.68480839681,9.94614553791391,0.3952981074366671,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
1.9000000000000006,0.1,0.39780719213911137,45,0.0732726341523717,optimal,22,success,0.0002062996173649855,0.00020629961736418068,0.0,8.048303776903021e-16,0,True,0.03853283702140148,False,False,1.0452790000126697,0.00820530002238229,1.7000013031065464e-05,1.0535156999831088,2.066251311967455,0.07666442717175073,0.03853283702140148,0.511457711199771,0.010180812638886415,0.020309758275544914,0.4874438744775794,-0.0005808152158849555,0.0011901349012685696,10.474525278894085,-0.05372490181432316,0.00510292792175159,3.090862059131556,-0.012833837129874993,0.004135017591554006,10.159793700382636,0.00020629961736418068,1.819793704839273,0.29992071321831715,39772.75691079704,9.943162141784336,0.39780719213911137,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.0000000000000004,0.1,0.4003290138073744,45,0.07319297487246187,optimal,22,success,0.0002069285288036065,0.0002069285288044398,0.0,8.332906847180466e-16,0,True,0.03681810452012583,False,False,0.9588479000376537,0.007477699953597039,1.4999997802078724e-05,0.9663541000336409,2.1423267687363197,0.07607545676886487,0.03681810452012583,0.5216160062042287,0.010158295004457588,0.019861456347247924,0.4868726014357045,-0.0005712730418749158,0.0011719770660513086,10.421186864345865,-0.053338414548220636,0.0050922035250319415,3.0780143542992353,-0.012847704832320807,0.004156673635552227,10.159793071471196,0.0002069285288044398,1.9020061987969041,0.32292507798470627,39760.832591029844,9.940179640539355,0.4003290138073744,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.1000000000000005,0.1,0.40286363753487314,45,0.07311392757075158,optimal,22,success,0.00020758186320693955,0.00020758186320790628,0.0,9.667288670967e-16,0,True,0.03523903085900448,False,False,1.0069534999784082,0.007577200012747198,1.7700018361210823e-05,1.0145623999997042,2.2178202878498903,0.07549351911357052,0.03523903085900448,0.5317537981290413,0.010137791924812666,0.01943535436840757,0.486310903768969,-0.0005616976667354729,0.0011536851017681464,10.36823027385795,-0.05295659048791459,0.005081627570569301,3.065152204508184,-0.012862149791051346,0.004178716636940325,10.159792418136792,0.00020758186320790628,1.9833672616290579,0.34648080080447263,39748.91184802202,9.937198033910548,0.40286363753487314,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.2000000000000006,0.1,0.40541112869224233,45,0.07303548493976347,optimal,22,success,0.0002082557748906412,0.00020825577488992053,0.0,7.206691840511148e-16,0,True,0.03378024796095759,False,False,1.061252500046976,0.00741829996695742,1.5600002370774746e-05,1.0686997000011615,2.2927388071063017,0.07491851925641163,0.03378024796095759,0.5418729903908726,0.010119192261831205,0.019029844821861656,0.48575880714487524,-0.000552096624093779,0.0011352750263565192,10.315650891212302,-0.05257938264564879,0.00507120128091873,3.0522750338159805,-0.01287717069220367,0.004201152123298838,10.15979174422511,0.00020825577488992053,2.063890388610795,0.3705744860810984,39736.99468070071,9.93421732162957,0.40541112869224233,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.3000000000000007,0.1,0.407971552928288,45,0.07295763977067965,optimal,22,success,0.00020894711980998587,0.00020894711980901093,0.0,9.749416985532777e-16,0,True,0.03242862465349593,False,False,0.9479471999802627,0.007694399973843247,1.5099998563528061e-05,0.955669199989643,2.367089173310456,0.07435036620415426,0.03242862465349593,0.5519753889482539,0.01010239855738134,0.018643480550846636,0.4852163302109478,-0.000542476933927451,0.0011167619113607956,10.263444146728855,-0.05220674448344721,0.005060925872154233,3.0393822675584663,-0.012892766257514345,0.004223985753143516,10.159791052880191,0.00020894711980901093,2.14358794676197,0.39519381836348044,39725.08108799335,9.93123750342816,0.407971552928288,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.400000000000001,0.1,0.41054497617083957,45,0.07288038494922722,optimal,22,success,0.00020965330745814214,0.00020965330745958966,0.0,1.447518320485397e-15,0,True,0.03117287390832857,False,False,0.929242999991402,0.008019700006116182,1.7000013031065464e-05,0.9372945000068285,2.4408781456398327,0.07378897232937656,0.03117287390832857,0.5620627137243555,0.010087324776101492,0.01827495388032083,0.4846834850526722,-0.0005328451582755426,0.0010981599857611722,10.211605516828719,-0.05183862990013557,0.0050508025531232105,3.0264733323134325,-0.012908935245033712,0.004247223319955555,10.15979034669254,0.00020965330745958966,2.2224713195552845,0.42032742813120233,39713.17106882772,9.92825857903813,0.41054497617083957,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
2.500000000000001,0.1,0.41313146462752015,45,0.07280371345218545,optimal,22,success,0.00021037218845632453,0.0002103721884552101,0.0,1.1144243080435379e-15,0,True,0.030003240034225734,False,False,0.9175993000390008,0.00774129998171702,1.5099998563528061e-05,0.9253690000041388,2.5141123985377605,0.0732342528979277,0.030003240034225734,0.5721366082191461,0.010073894494790635,0.01792307913122135,0.48416027760456304,-0.0005232074481091907,0.001079482722734677,10.160130523608625,-0.05147499322009431,0.005040832524842793,3.0135476558627423,-0.012925676450690047,0.004270870756627377,10.159789627811545,0.0002103721884552101,2.3005510274529906,0.44596477964551634,39701.26462213193,9.925280548191381,0.41313146462752015,45,False,5,False,False,False,False,False,True,True,False,False,True,True,False,True
